mu,omega,alpha1,beta1,gamma1,skew,shape,tick,ar1,ma1,ma2,alpha2,beta2,ar2,ar3,ar4,ar5,ma3,gamma2,eta11,eta21,ar6,ma4,ar7,ar8
-0.00128083640018313,1.34308106151881e-05,0.025368110300341,0.95336354460713,,,5.77396563388475,NOV,,,,,,,,,,,,,,,,,
0.00132363367724548,8.77004212291671e-05,0.0512100657125408,0.810420738878073,,,3.12328306804188,NOW,,,,,,,,,,,,,,,,,
-0.00203264286359775,1.28494634718382e-05,0.0527378748783704,0.936301819773295,,0.820894447862482,6.14863738953953,NRG,,,,,,,,,,,,,,,,,
-2.46334376815873e-06,1.11001698966757e-06,0.0017843976265272,0.968938803558497,0.0565533889212268,,3.72129485967809,NSC,,,,,,,,,,,,,,,,,
-0.000221307920388758,1.52158173383243e-06,0.272068597703898,0.226725336262097,,,3.79274673488246,NTAP,,,,,,,,,,,,0.996047882216195,0.000152563117013058,,,,
0.000343510131912438,2.25242902899636e-05,0.0768320008653499,0.739796974097151,0.256897605340067,,4.29072065606242,NTRS,,,,,,,,,,,,,,,,,
0.000118701194630327,3.44370548986668e-07,1.58899617190516e-10,0.998999979716148,,,6.33310856589804,NUE,0.379863432807959,-0.419098049924417,0.835822601871467,,,-0.781365944096755,,,,,,,,,,,
0.00219624070709359,0.00024786759447311,0.0447773446909252,0.449018516711692,0.35685384781585,,2.91003550837102,NVDA,,,,,,,,,,,,,,,,,
0.000522465331645458,1.65521971750016e-05,0.148102876061466,0.729249334820828,,,6.92929062121722,NVR,,,,,,,,,,,,,,,,,
0.000655965999966197,5.10568668727419e-05,0.429932180134767,0.428764319404848,,,5.78635766393833,NWL,,0.00701567331677161,-0.0909128977389136,,,,,,,,,,,,,,
-0.000176751146965935,3.6607482662574e-05,0.169172186566183,0.72682410390567,,,4.94963182319157,NWS,,,,,,,,,,,,,,,,,
-0.000116329304526709,4.67043511332731e-05,0.165004237558598,0.708814237904177,,,4.525303767117,NWSA,,,,,,,,,,,,,,,,,
0.000487452171714559,0.000109462376582771,0.141245199029461,0.284987937246017,,0.771560106884302,5.61884194676664,O,,,,,,,,,,,,,,,,,
0.000441244963955352,4.62382933699154e-05,0.154334376536967,0.67660010557209,,,5.12260580799738,ODFL,,,,,,,,,,,,,,,,,
0.000212135116843624,4.65988246567191e-06,1.82284538200904e-10,0.947738178981899,0.0891374850514204,,7.6943868422795,OKE,0.355531489855536,-0.35152986884428,0.974817062640285,,,-0.97870225820256,0.034320365367311,-0.0526565358792387,0.000877325741326369,,,,,,,,
0.000203523933340076,1.24944454677402e-05,0.114719530106475,0.786337577291238,,,21.6205288768389,OMC,,,,,,,,,,,,,,,,,
-2.20530851463437e-05,3.94489918537592e-05,0.278648951731393,0.559845938901039,,,3.82186820236443,ORCL,0.00540357381015962,-0.117334087171014,,,,,,,,,,,,,,,
0.000926859811628568,7.78544523079214e-06,2.9423378249131e-08,0.914150642325959,0.0909565681764131,,3.73899910650029,ORLY,0.744964867635068,-0.849723410993564,,,,,,,,,,,,,,,
-0.000425312449129434,2.04717532844177e-06,2.26684607496559e-08,0.953730047784074,0.0801241309362531,,6.95430713172239,OXY,,,,,,,,,,,,,,,,,
0.00226419027949317,4.67147582015573e-06,0.265218189165137,0.0289317703588033,,,3.14120975274264,PAYC,,,,,,,,,,,,0.99839078875353,0.0289317694284172,,,,
0.000655180588183793,1.80250723158584e-05,4.10035254796484e-09,0.74723812156942,0.269447858108635,,4.01474690612993,PAYX,,,,,,,,,,,,,,,,,
0.000504452627072983,2.25416331442633e-05,0.253168058987296,0.631613528807754,,0.809500366011319,7.18503440289199,PBCT,,,,,,,,,,,,,,,,,
-0.000157964609028986,5.00039601800493e-05,0.118316812454022,0.709270434182195,,,3.95114223350753,PCAR,,,,,,,,,,,,,,,,,
-0.000616657074156046,1.9179481890375e-05,0.0674100258385364,0.868624249429404,,0.724674044947778,4.24320654538405,PEAK,0.041007582817341,,,,,,,,,,,,,,,,
5.32537727003855e-05,5.17887705431988e-06,0.0212014997471937,0.947424466314883,,0.831815861623236,8.09703492108191,PEG,-0.096284165668242,,,,,-0.00211642027834496,,,,,,,,,,,
0.000417760517536177,2.87901239612197e-05,0.247080566319193,0.424870852837262,,,6.62230022399246,PEP,,,,,,,,,,,,,,,,,
-0.000335769094069546,1.86486597353231e-05,0.101972922113288,0.653399675280073,0.304821207808017,,6.6370669105075,PFE,-0.734203398138636,0.776721666495872,,,,,,,,,,,,,,,
0.000858121317161457,1.72551304881131e-05,8.54227648592238e-10,0.881136455266858,0.0978122863072159,,5.49619804511782,PFG,,,,,,,,,,,,,,,,,
3.32135133934718e-05,2.80947832094488e-05,0.196358221032712,0.528206296540355,,,5.1112818081031,PG,,,,,,,,,,,,,,,,,
0.00044837492565211,3.50780480853579e-05,0.226918787678743,0.478154482207265,,,10.1983717364337,PGR,,,,,,,,,,,,,,,,,
-3.08671994578933e-05,2.08386868322686e-05,0.133205960150429,0.782347856771448,,0.943583286391776,4.60115194648426,PH,-0.1363416625672,0.132613402725347,1.00334379328592,,,-0.969741182270363,,,,,,,,,,,
0.000132623799413873,7.50380253754109e-05,0.104519420097655,0.686291455041416,,,6.06133397932543,PHM,,,,,,,,,,,,,,,,,
0.00109274665547087,2.80388335076081e-06,0.0102932303199821,0.981672672549461,,,3.38256522419954,PKG,,,,,,,,,,,,,,,,,
0.00049108276657248,5.94839360267129e-06,7.55376887329946e-08,0.915671429610379,0.0999976179435968,,6.1187791041864,PKI,,,,,,,,,,,,,,,,,
0.000548991363094105,3.46252613756049e-05,2.8414100055843e-13,0.704630859812842,0.194120173590316,0.833633810192358,7.03302203046287,PLD,,,,,,,,,,,,,,,,,
0.000409049398225635,1.56297918210073e-07,0.00293713809527172,0.995480112893963,,,4.10242407985318,PM,,,,,,,,,,,,,,,,,
0.000563925640540482,1.80826272085197e-05,0.0606430106743786,0.740685637030615,0.228130981967559,,6.43197095197187,PNC,-0.401630048948005,0.317805596843583,-0.56930139395722,,,0.519902072759157,,,,,,,,,,,
-0.000190017725459409,2.59020696637784e-06,0.0251588315280819,0.966273340408007,,,7.56967384880074,PNR,,,,,,,,,,,,,,,,,
0.000284958580597492,1.88009973497294e-07,0.000226598419176846,0.998192849598995,,0.777943730138293,9.43815531359346,PNW,,,,,,,,,,,,,,,,,
0.000823491537773668,1.9249502016795e-06,0.00839704252644518,0.978912850903957,,,4.7188826375587,POOL,,,,,,,,,,,,,,,,,
0.000162269092072147,8.71197084335126e-07,0.184279416795398,0.000951063665419707,,,3.58198985800689,PPG,,,,,,,,,,,,0.993958528009974,0.000951002462145374,,,,
7.36611581547175e-05,1.11032508812719e-07,0.00107136062651314,0.997774161604588,,0.779810522321288,6.45062256318522,PPL,,,,,,,,,,,,,,,,,
0.000296034489709737,1.14141761270435e-06,2.17030099697241e-08,0.998999811298772,,,2.70932463564528,PRGO,,,,,,,,,,,,,,,,,
0.000256614830495218,4.17418147045652e-05,0.0412719546093376,0.708964132028395,0.249373248325414,,5.54125259159019,PRU,,,,,,,,,,,,,,,,,
0.00084347862035148,2.63527289074544e-05,0.120983784801437,0.719798978846758,,,6.62485009260941,PSA,,,,,,,,,,,,,,,,,
-4.15785623516761e-05,1.08822950127702e-05,0.031673485919616,0.856977036206631,0.144206024470152,0.857494205974897,10.2642273770273,PSX,0.339290535409789,-0.404743948819952,1.02861004100489,,,-0.956620609494906,-0.0140109070699887,,,,,,,,,,
6.74777789207547e-05,0.000119057021598838,0.182834298716977,0.590886265963087,,,3.43759770419711,PVH,,,,,,,,,,,,,,,,,
0.00120153533817435,1.17256265148013e-05,0.00487136774696352,0.962320225833988,,0.909195947016426,3.44710678853261,PWR,,,,,,,,,,,,,,,,,
4.33656011285514e-05,4.25954647255121e-06,4.04609163791555e-09,0.958023454800746,0.0691512984519646,,6.203181308357,PXD,-0.0431716877478811,,,,,-0.1023825753586,,,,,,,,,,,
6.42717582234041e-06,5.63743730703629e-05,0.135793135766072,0.740875899939005,,,2.93418882694378,QCOM,,,,,,,,,,,,,,,,,
0.000146515044043703,8.30953386750692e-05,1.10150991771068e-10,0.752276192707936,0.18184040879891,,4.01512216828797,RCL,-0.505017329672194,0.534250282062785,0.912127382113008,,,-0.923659760005545,,,,,,,,,,,
0.000258985694587401,2.43709580070766e-05,0.0344231723045403,0.631607857555482,0.230610386592508,0.953165547407084,5.47822158980432,RE,,,,,,,,,,,,,,,,,
0.000452880681834903,4.45473926392715e-05,0.09835826218348,0.601330624509082,,,7.92680509749289,REG,0.82431903587954,-0.862174609735735,,,,,,,,,,,,,,,
-0.00100035681362944,3.20770822341667e-05,0.0157032037184484,0.869745030409265,0.128994542075416,,5.95295264112668,REGN,,,,,,,,,,,,,,,,,
0.000901943494069676,3.61311476161485e-05,0.187809763369712,0.721090151435808,,,9.31735031935825,RF,,,,,,,,,,,,,,,,,
0.000150172622468365,0.000110284641789011,0.12290773361565,0.497926858702638,,0.826724743338099,4.12820931842307,RHI,,,,1.45117395124265e-06,,,,,,,,,,,,,
0.000401157397612882,1.50649101089751e-05,0.0367908003068376,0.82582374691618,0.186861492934151,,5.49463997498428,RJF,,,,,,,,,,,,,,,,,
-0.00133949719103191,2.31797863663199e-06,9.91319049722056e-07,0.997391404878327,,,2.50922725996724,RL,,,,,,,,,,,,,,,,,
0.00116107657681899,1.61400271816461e-07,0.339019977636817,0.128317537222285,,,3.38152558177204,RMD,1.26445792407024,-1.26131219916627,0.913934063320507,,,-0.925754077111822,,,,,,0.999421976030354,0.000825667714933942,,,,
0.000142551428196287,3.02742031254334e-05,0.131773900684003,0.736010820777584,,,5.48852290032287,ROK,,,,,,,,,,,,,,,,,
0.000599209027527691,0.000115375792872958,0.442018735579335,0.0959505314779274,,,3.41690040277296,ROL,,,,,,,,,,,,,,,,,
0.000610249608733066,4.57704252312165e-05,0.144223930880686,0.558247699076801,,,4.88905746882744,ROP,,,,,,,,,,,,,,,,,
0.000627567174703602,7.69797342329845e-08,0.00316547200421835,0.995834038422696,,,2.14578608973597,ROST,,,,,,,,,,,,,,,,,
0.00061689646798564,3.29587857450043e-05,0.206046699698499,0.438911451492361,,0.809971848106854,5.91812040245288,RSG,,-0.114305090894701,,,,,,,,,,,,,,,
9.4789482846364e-05,3.53745984003248e-05,0.217871970159431,0.56632599551046,,,4.00656730995024,RTX,,,,,,,,,,,,,,,,,
0.000322199184159147,1.70539291962952e-05,0.0668838387272261,0.884090642430651,,,3.40122048838949,SBAC,,,,,,,,,,,,,,,,,
0.000939219473744904,3.72250796837633e-05,0.119112497863962,0.795867233411066,-0.119487783939524,,3.27282019666615,SBUX,,,,,,,,,,,,,,,,,
0.000770730713860234,2.88756182352282e-05,0.0309319351904557,0.817489082415455,0.173309565930029,,5.14845254190275,SCHW,,,,,,,,,,,,,,,,,
0.000179220406467391,4.26579065590817e-05,0.0830004942200007,0.752229053442477,,,4.65889269132001,SEE,-0.784008065797268,0.717891090627883,,,,-0.0785996383566987,,,,,,,,,,,
3.62431002146709e-05,9.73454258000375e-06,0.0885790073526214,0.871161608667645,,0.917217135687133,4.17728469262828,SHW,,,,,,,,,,,,,,,,,
0.001200514661309,6.66107751546888e-05,0.128911453392938,0.759600113342368,,,4.82166369833784,SIVB,,,,,,,,,,,,,,,,,
0.000616223270725214,9.97824355475361e-08,1.54754172288234e-05,0.998976533079988,,,3.49062529857718,SJM,,,,,,,,,,,,,,,,,
-0.000477873047471561,7.29754950632491e-07,5.64775880957647e-09,0.964211790150812,0.069576395220901,,7.72508041899976,SLB,,,,,,,,,,,,,,,,,
0.000422794637321361,1.61931970564508e-05,0.145803515859523,0.782542642492941,,,7.38469196040993,SLG,,,,,,,,,,,,,,,,,
0.000391477691716779,9.86494200293529e-06,4.40562145497783e-10,0.854445429330915,0.172827222536728,,5.60221475012024,SNA,0.448442677151378,-0.461983187284415,1.00695502543124,,,-0.97639973154309,,,,,,,,,,,
0.00105015054773351,2.01049738336941e-05,2.08463855510627e-10,0.7862036374967,0.11031420286801,,4.48364038569386,SNPS,,,,,,,,,,,,,,,,,
0.00019534405571103,9.2156134577139e-06,0.0496114502516642,0.866502254469474,,0.81884131808478,6.09379632934864,SO,,,,,,,,,,,,,,,,,
0.000208646921857727,3.01406366195074e-05,0.08989253637669,0.708602647725732,,0.775752216870634,6.34991951720797,SPG,-0.933327122785159,0.901042191043327,,,,,,,,,,,,,,,
6.45787628295027e-05,1.50201204041992e-05,0.0239883654359025,0.829012819518633,0.191576365226634,,4.43386813250486,SPGI,,,,,,,,,,,,,,,,,
-0.000171605928641152,1.47587970804265e-05,0.0714937936060935,0.833910605523079,,0.822783719781061,6.67738585394057,SRE,,,,,,,,,,,,,,,,,
0.000291635682382475,4.13232347667288e-05,0.15888595914923,0.650278438984478,,,6.02395257216119,STE,,,,,,,,,,,,,,,,,
0.000699994067175374,3.4106765933655e-05,0.191547711180446,0.721885672016505,,,4.17806980957612,STT,,,,,,,,,,,,,,,,,
-0.00148262381349268,5.39937378136241e-05,0.0800395017182025,0.868977191658066,,0.792707810885905,3.41052033331234,STX,,0.0609840561371106,,,,,,,,,,,,,,,
0.000990624236340442,2.66899216072822e-05,0.101135119227196,0.763187833607717,,,4.07357740246141,STZ,0.747079494570845,-0.892764826659995,,,,0.0723749254805242,,,,,,,,,,,
0.000197219150761556,1.47715319167694e-05,2.47595462578066e-08,0.782653059495369,0.30747650960208,,3.63944026647965,SWK,0.415947696331244,-0.445852005986282,0.976632817745985,,,-0.926689746650531,,,,,,,,,,,
0.000627903120366248,2.94863159861351e-05,2.13230251460379e-07,0.888068952221465,0.128925786747344,,4.54767633089733,SWKS,,,,,,,,,,,,,,,,,
0.000490574714471183,2.47096913942919e-05,0.108398783734494,0.808605678306533,,,4.94042643519142,SYF,,,,,,,,,,,,,,,,,
0.00062920719173696,1.33198780349543e-05,0.0626515741883239,0.845789432064694,,0.805663725839725,5.08284313439338,SYK,0.67473852953687,-0.750233455171568,-0.0357548751676615,,,,,,,,,,,,,,
0.00023043097211034,3.62344942302117e-07,0.000814824305812318,0.994639549473014,,,3.44530107707266,SYY,,,,,,,,,,,,,,,,,
0.000660994372893293,4.04110945886076e-05,0.132996622845543,0.443320207952749,,,6.8090060207511,T,-0.973535662154152,0.992239659724591,,,,,,,,,,,,,,,
-0.000167642728514611,0.000142343269956251,0.0950727483987611,0.130766657249105,0.344139877622121,,4.30559940450206,TAP,,,,,,,,,,,,,,,,,
0.000976069389993928,3.6834745386498e-05,3.33842573268107e-09,0.721790286518518,0.33028212917337,,2.9985180477822,TDG,0.719907698264218,-0.816721774661134,,,,,,,,,,,,,,,
0.000650021153955061,2.888014666175e-05,0.13275596665352,0.718701484665643,,,6.00490624212535,TDY,,,,,,,,,,,,,,,,,
0.000621233513945527,2.30717491079811e-05,0.0956389816974723,0.781532247835609,,,4.82110400424302,TEL,,,,,,,,,,,,,,,,,
0.000519087172350793,9.41305072963281e-05,0.0599740808038009,0.558449930943132,0.115174928082453,0.951471496898506,4.55922632571463,TER,,,,,,,,,,,,,,,,,
0.000486273431775436,1.96594554177708e-05,0.064963411159233,0.739142151955676,0.196860845491727,,8.54328274839011,TFC,-0.0464141284364454,,,,,-0.0832989508373934,,,,,,,,,,,
0.00124765899677935,8.84880051106826e-06,0.0409886222580899,0.909780265458259,,,3.75403699089885,TFX,,,,,,,,,,,,,,,,,
-0.000122548877176374,3.79709161573241e-05,0.0488974186515226,0.719200948211697,0.0671776279880288,0.814285989193052,4.33583399930919,TGT,,,,,,,,,,,,,,,,,
0.000362985903627194,3.35780850887297e-05,0.103443106862228,0.684516197365312,,,5.42295309356908,TJX,0.605506734230888,-0.75125189320905,,,,,,,,,,,,,,,
0.000388715607552127,1.18650281242388e-05,0.0977089250327452,0.839180929384784,,,5.3207121315719,TMO,-0.113125331858708,,,,,,,,,,,,,,,,
0.00168238890238178,2.26850416668995e-05,0.0795552301403108,0.851799711086139,,,3.90276047387168,TMUS,0.674983623143199,-0.726247174997019,-0.0520725714732546,,,,,,,,,,,,,,
-3.63085929767195e-05,6.26809373901912e-05,0.122880538297182,0.695753327542002,,,6.00131127487652,TPR,,,,,,,,,,,,,,,,,
-3.83204626206461e-05,1.05054267809208e-05,0.0197100739727885,0.949651579731835,,,3.38969612467206,TRMB,,,,,,,,,,,,,,,,,
-0.000519050407302888,3.14076731098173e-05,0.164367096904715,0.666433255270213,,,5.02442609113138,TROW,,,,,,,,,,,,,,,,,
0.000495669656061879,3.28486927367653e-05,0.143545755135447,0.437458907889849,0.467121531826041,,4.64038767738152,TRV,,,,,,,,,,,,,,,,,
0.000556459446780527,2.11915887060093e-08,5.17196905417861e-13,0.998999990168677,,,5.07206536431091,TSCO,,,,,,,,,,,,,,,,,
0.000344869307359157,1.57275499278772e-05,1.88344901846713e-08,0.941878326556472,0.0606824687392263,,4.9839198908557,TSLA,,,,,,,,,,,,,,,,,
0.000653168723134413,7.30649133126205e-05,0.144939477961549,0.623753041673359,,0.815408586485546,3.53533107388306,TSN,,,,,,,,,,,,,,,,,
0.000592756488695253,1.79975785392183e-05,0.130074722650349,0.78998820878234,,,4.97312516968422,TT,,,,,,,,,,,,,,,,,
0.000488547402324039,3.91129691906828e-07,5.27961766851388e-09,0.998999992456288,,,4.14832309543876,TTWO,,-0.0873296401636117,,,,,,,,,,,,,,,
-0.000650300643119186,2.67208669491038e-06,0.158596214775551,0.650542225770765,,,2.705778674441,TWTR,-0.858674812936818,0.825475496071857,,,,,,,,,,0.998615303929634,4.11794393508092e-05,,,,
0.00083918402895183,7.61524680955584e-06,1.63834634568005e-10,0.921983839229029,0.0949380432540909,,3.83635470047294,TXN,,,,,,,,,,,,,,,,,
9.53546582940023e-05,2.1422306385727e-05,0.00692994229229991,0.840173693932735,0.168118523602844,,3.94003931304964,TXT,,,,,,,,,,,,,,,,,
0.000627719563963918,9.22656059511048e-06,0.0610602567906656,0.908377202603922,,0.851329569543994,4.85157022458724,TYL,,,,,,,,,,,,,,,,,
3.38302372123028e-05,8.61946344021926e-05,0.0208556708245312,0.849543164304432,-0.0221311065207638,0.951958896765937,3.09364984033812,UAA,,0.0839987136656596,,,,,,,,,,,,,,,
0.000794674546624624,8.36209860303968e-05,0.0587677169456721,0.793236599301687,,,5.44376979025194,UAL,,0.0665308899675062,,,,,,,,,,,,,,,
0.000471016557557951,3.50529823257406e-05,0.14013900275397,0.659483599056287,,0.792114092138185,15.4157039715988,UDR,,,,,,,,,,,,,,,,,
0.000902702096045223,6.00018246832105e-06,3.68017008994751e-08,0.959603186407863,0.0409681717157082,,3.66990886411345,UHS,,-0.170853832446985,-0.0990879523814224,,,,,,,,,,,,,,
0.000850678068078978,3.21495271215026e-05,3.68243718024529e-09,0.772427664919193,0.3015515157093,,3.4307947466263,ULTA,,,,,,,,,,,,,,,,,
0.000693301884017565,1.10617657395141e-06,0.0104550703783932,0.953408596383762,0.0694785955734926,,5.29593971455337,UNH,0.787138675326663,-0.871033975532306,,,,,,,,,,,,,,,
0.00064032106853691,1.27187054654094e-05,0.0184195004840577,0.869858004374808,0.118328045044324,,5.86543392057303,UNM,,,,,,,,,,,,,,,,,
-0.000161915382480084,4.7125568294806e-13,0.000266166293228907,0.975600386572664,0.0455270706743404,,5.02441892954475,UNP,0.679603607550898,-0.68096135028584,0.996131241561439,,,-0.9858952684708,,,,,,,,,,,
0.000276674244457174,1.01123701548474e-07,0.15770608960068,0.657269335711071,,,4.13995009916046,UPS,,,,,,,,,,,,0.998970675227949,0.0108906567204055,,,,
0.000848202089760027,1.54180028029529e-05,1.34671851122392e-07,0.944610076114358,0.0664494889856343,,3.79319736978425,URI,-0.00596302475465853,,,,,0.00507787541807795,0.052408376079886,,,,,,,,,,
0.000159045110810204,1.01381551435978e-05,0.0227088075332104,0.813965341586923,0.217624756286498,,6.36603077286062,USB,,,,,,,,,,,,,,,,,
4.71595752724613e-05,0.000121914107634725,6.14333086691631e-22,0.767943004493325,,0.918670656317593,2.84394845237395,V,,,,0.0947310274199906,,,,,,,,0.876409511058321,0.42137382006869,,,,
0.000527637078439439,3.24411646973963e-07,8.85688665588395e-06,0.982805492960154,0.0292843801296684,,3.4240308974146,VAR,,,,,,,,,,,,,,,,,
-0.00100727810784734,2.37520764184059e-05,0.152846579629871,0.76791052943151,,0.850593770985608,4.4744914878606,VFC,,,,,,,,,,,,,,,,,
0.0001218775738615,5.49564476835795e-06,2.10273244592005e-09,0.932358286353648,0.0889908725850935,,9.67198422540336,VIAC,,,,,,,,,,,,,,,,,
0.0013906914077246,2.59089098156052e-05,0.0577763655485326,0.878314818613909,,,5.70769027716687,VLO,0.816962529038169,-0.864426763174158,0.726285423113034,,,-0.697991264973501,,,,,,,,,,,
0.00116434022209238,1.70161456124309e-05,0.101236806810224,0.847482844205757,,,4.64309450195921,VMC,-0.00495848141008651,,,,,-0.0524984567748718,,,,,,,,,,,
0.000351785332768627,3.3684635827797e-05,0.097840042496217,0.71497956634246,,,5.43482575437831,VNO,,,,,,,,,,,,,,,,,
0.000563040338087356,1.1038404955128e-07,0.397986460041432,0.203672634261291,,,3.55085690510792,VRSK,,,,,,,,,,,,0.999496149034329,0.0322466642934677,,,,
0.000624693123664403,4.58607903258515e-05,0.13697358677058,0.683095605180069,,,3.85492531202383,VRSN,,,,,,,,,,,,,,,,,
-0.00028392135229781,2.1722345199416e-05,0.0390927464940351,0.929399891875865,,,7.43902168665141,VRTX,0.284915676255037,-0.266201898942238,0.898744492380315,,,-0.811922655959823,,,,,,,,,,,
6.72318518368645e-05,2.29091503955393e-05,0.0587695675520412,0.852530669804825,,0.7605413889933,3.85532335626728,VTR,,,,,,,,,,,,,,,,,
0.000250372597424572,1.22712243965263e-05,0.0949372261903977,0.786945390989148,,,7.15629800120828,VZ,,,,,,,,,,,,,,,,,
-0.000258395792400065,8.45913310486431e-05,0.15425938666182,0.543627022134286,,,5.5537415924793,WAB,,,,,,,,,,,,,,,,,
0.000560598897569624,5.70954529562411e-05,0.0370714320390746,0.496556342238633,0.363496905836278,,4.19688040701467,WAT,,,,,,,,,,,,,,,,,
0.000119021261624946,2.02930686149142e-06,0.0222002323806101,0.969954599160343,,,4.01192333846292,WBA,0.937903473510893,-0.975087045433492,,,,,,,,,,,,,,,
-0.0010553932501876,1.31880875516717e-05,5.03680199935442e-08,0.94488612083307,0.0773017729600705,,3.93042881450955,WDC,,,,,,,,,,,,,,,,,
0.000394945762115233,1.22911518473048e-05,0.0379549508729225,0.879792465759154,,0.75461841267677,7.70323923695985,WEC,,,,,,,,,,,,,,,,,
-0.000344971445730008,1.21547356711297e-05,0.0799508906170934,0.86799688488938,,0.727749431905938,6.23933329740365,WELL,,,,,,,,,,,,,,,,,
-0.000219762921100262,1.06040332296705e-05,0.0557407939478894,0.805602055112909,0.189538418495274,,6.69626169747838,WFC,,,,,,,,,,,,,,,,,
0.000652519708687855,0.000142979866150694,0.218325489274318,0.37913393908642,,,4.03966049104056,WHR,,,,,,,,,,,,,,,,,
0.00080281948103467,3.03277463089664e-05,0.111307988619351,0.580509775325501,,,3.83009661887339,WM,,,,,,,,,,,,,,,,,
-0.000634172455979768,2.15219501859594e-05,0.0083172149360181,0.881204381935554,0.218955967778782,,3.97381029163918,WMB,,,,,,,,,,,,,,,,,
-0.000103784722276063,1.52324480676495e-07,0.344299202414554,0.146999959580476,,,3.00992988818792,WMT,,,,,0.145679408715642,,,,,,,0.99950613567456,0.0047012516012163,,,,
0.000401430547554567,1.85129810600839e-05,0.0410874354547767,0.693109025129557,0.237247258012861,,6.89475555042678,WRB,,,,,,,,,,,,,,,,,
0.00139551883132067,4.92134824483271e-05,0.1054417748099,0.647188134398913,,,4.83678318691169,WST,-0.0951820317323368,,,,,,,,,,,,,,,,
0.000195962503216135,7.45902815201529e-05,0.194429821970799,0.506792112203256,,,4.6888619380598,WU,,,,,,,,,,,,,,,,,
-0.000445724424550901,1.31681386004515e-05,0.0140350649504725,0.845254987905849,0.179646694672732,,5.4373900088846,WY,,0.043665833262006,,,,,,,,,,,,,,,
-0.00220262883438806,7.94257647234128e-06,0.029197639448159,0.969648830690141,,,3.08385947499165,WYNN,,,,,,,,,,,,,,,,,
0.000322323500240456,1.03176931394954e-05,0.032286573998988,0.890884315104517,,0.733090712072583,8.78958050694526,XEL,,,,,,,,,,,,,,,,,
0.000697589459260432,4.87266964570846e-08,2.12530812782787e-09,0.998999988280766,,,4.50735476648893,XLNX,,,,,,,,,,,,,,,,,
-3.57496931713809e-05,1.11731784144166e-05,0.161126280082804,0.787326843127017,,,5.03946956464827,XOM,,,,,,,,,,,,,,,,,
0.000365025663221873,0.000104410425463459,0.227313651942919,0.108117051347117,,,10.6818741942981,XRAY,0.90789965409095,-0.931408508425968,,,,-0.027860985296415,,,,,,,,,,,
6.32209781865248e-05,4.83961641310858e-05,0.0741260918758096,0.777391909186808,,,4.21279987430568,XRX,,,,,,,,,,,,,,,,,
0.000650027257045086,2.06399938462895e-05,0.104507172903175,0.766997269104153,,,5.84971426453518,XYL,-0.0184291800665599,,,,,-0.0163727750599008,,,,,,,,,,,
0.000809007985248489,3.87466073665283e-07,0.467222578965453,0.482673437771454,,,2.32507907641406,YUM,,,,,,,,,,,,0.999955441198531,0.0274519114331172,,,,
0.000343000985983763,1.10891223980423e-05,0.0153833834830475,0.921750502172803,,,3.71723231062166,ZBH,,,,,,,,,,,,,,,,,
0.000378295232621506,8.04522992088495e-05,0.128690311331179,0.80317640562521,,0.929598948694999,2.75928824125488,ZBRA,,,,,,,,,,,,,,,,,
0.00105065261516597,2.22211913010855e-05,0.0302998550071222,0.832020684224675,0.158495575797811,,6.19937540243477,ZION,-0.00578008719858422,,,,,-0.065959216536809,0.0367277338248207,,,,,,,,,,
0.00072808424810027,6.37700973163167e-05,0.103290956515507,0.362454428484112,0.440482253905976,,5.43704646659802,ZTS,,-0.136919613629247,,,0.0928373485466345,,,,,,,,,,,,
